date,hour,room,co2,humidity,light,pir,temperature
2013-08-27,12,424,385.29,47.64,2.9,0.0,24.43
2013-08-27,12,442,442.22,47.38,3.92,0.0,23.87
2013-08-27,12,446,470.14,50.06,3.26,0.0,22.87
2013-08-27,12,448,368.63,50.35,4.14,0.0,23.31
2013-08-27,12,452,345.39,45.41,2.74,0.0,23.15
2013-08-27,12,454,320.42,51.71,3.27,0.0,23.08
2013-08-27,12,456,410.93,48.87,3.2,0.0,23.56
2013-08-27,12,458,461.07,54.92,3.58,0.0,21.72
2013-08-27,12,462,420.84,53.53,3.25,0.0,22.06
2013-08-27,13,413,450.5,45.13,6.93,0.0,23.1
2013-08-27,13,415,466.59,51.5,19.18,0.0,22.6
2013-08-27,13,417,344.62,51.65,6.42,0.0,22.76
2013-08-27,13,419,437.61,52.4,8.35,0.0,48.6
2013-08-27,13,421,328.6,51.66,23.84,0.0,22.49
2013-08-27,13,422,405.4,52.41,33.24,0.0,22.62
2013-08-27,13,423,343.58,47.79,3.52,0.0,24.14
2013-08-27,13,424,386.97,47.9,2.84,0.0,24.4
2013-08-27,13,442,444.99,48.23,3.98,0.0,23.84
2013-08-27,13,446,473.24,51.02,3.22,0.0,23.63
2013-08-27,13,448,369.87,50.81,4.11,0.0,23.3
2013-08-27,13,452,347.62,45.77,2.81,0.0,23.13
2013-08-27,13,454,323.69,51.98,3.27,0.0,23.07
2013-08-27,13,456,414.44,49.2,3.13,0.0,23.67
2013-08-27,13,458,479.5,53.13,3.59,0.0,22.91
2013-08-27,13,462,424.65,53.83,3.32,0.0,22.51
2013-08-27,14,413,452.38,46.64,29.55,0.0,23.14
2013-08-27,14,415,471.08,52.61,35.42,0.0,22.54
2013-08-27,14,417,346.75,52.76,27.55,0.0,22.73
2013-08-27,14,419,438.43,53.57,45.93,0.0,41.56
2013-08-27,14,421,332.8,52.93,66.62,0.0,22.45
2013-08-27,14,422,411.23,54.08,75.49,0.0,22.6
2013-08-27,14,423,346.22,48.59,3.47,0.0,24.14
2013-08-27,14,424,390.92,48.65,2.85,0.0,24.4
2013-08-27,14,442,449.07,49.48,4.03,0.0,23.85
2013-08-27,14,446,477.56,52.45,3.25,0.0,22.87
2013-08-27,14,448,373.46,51.87,4.1,0.0,23.31
2013-08-27,14,452,350.58,46.63,2.76,0.0,23.15
2013-08-27,14,454,326.94,52.7,3.31,0.0,23.11
2013-08-27,14,456,418.11,49.98,3.18,0.0,23.79
2013-08-27,14,458,484.05,54.25,3.76,0.0,22.95
2013-08-27,14,462,425.42,54.8,3.46,0.0,22.76
2013-08-27,15,413,458.72,47.34,46.37,0.0,23.28
2013-08-27,15,415,476.19,53.49,46.44,0.0,22.58
2013-08-27,15,417,349.17,53.54,37.77,0.0,22.79
2013-08-27,15,419,442.66,54.43,74.2,0.0,57.99
2013-08-27,15,421,339.47,53.86,92.37,0.0,22.49
2013-08-27,15,422,413.58,55.01,103.56,0.0,22.69
2013-08-27,15,423,348.16,49.31,3.59,0.0,24.14
2013-08-27,15,424,393.05,49.35,2.88,0.0,24.4
2013-08-27,15,442,451.98,50.34,4.6,0.0,23.91
2013-08-27,15,446,481.62,53.48,3.61,0.0,22.9
2013-08-27,15,448,376.4,52.76,4.17,0.0,23.34
2013-08-27,15,452,354.75,47.34,2.91,0.0,23.2
2013-08-27,15,454,329.78,53.3,3.25,0.0,23.17
2013-08-27,15,456,419.25,50.68,3.16,0.0,23.88
2013-08-27,15,458,488.3,55.09,4.3,0.0,22.96
2013-08-27,15,462,428.8,55.85,3.6,0.0,22.78
2013-08-27,16,413,467.42,48.04,77.83,0.0,23.23
2013-08-27,16,415,485.75,54.09,52.3,0.0,22.66
2013-08-27,16,417,356.64,54.08,55.37,0.0,22.87
2013-08-27,16,419,452.62,55.04,98.53,0.0,35.57
2013-08-27,16,421,350.18,54.26,148.99,0.0,22.61
2013-08-27,16,422,420.71,55.63,140.82,0.0,22.76
2013-08-27,16,423,356.86,49.87,3.62,0.0,24.16
2013-08-27,16,424,401.6,49.89,2.91,0.0,24.42
2013-08-27,16,442,462.98,50.94,4.99,0.0,23.96
2013-08-27,16,446,501.89,54.13,31.52,4.51,22.97
2013-08-27,16,448,393.38,53.4,34.16,3.1,23.4
2013-08-27,16,452,370.04,47.88,18.79,3.41,23.27
2013-08-27,16,454,338.04,53.79,3.4,0.0,23.22
2013-08-27,16,456,428.9,51.3,3.63,0.0,23.91
2013-08-27,16,458,499.15,55.73,4.31,0.0,22.94
2013-08-27,16,462,436.49,56.64,3.52,0.0,22.74
2013-08-27,17,413,472.37,48.77,93.07,0.0,23.21
2013-08-27,17,415,494.41,54.61,55.63,0.0,22.77
2013-08-27,17,417,362.34,54.57,65.78,0.0,22.97
2013-08-27,17,419,458.99,55.54,111.78,0.0,44.12
2013-08-27,17,421,350.48,55.42,180.21,0.0,22.61
2013-08-27,17,422,426.94,56.12,164.08,0.0,22.85
2013-08-27,17,423,362.66,50.38,3.66,0.0,24.18
2013-08-27,17,424,409.29,50.35,2.87,0.0,24.44
2013-08-27,17,442,466.03,51.36,5.09,0.0,24.07
2013-08-27,17,446,505.67,54.52,3.88,0.0,23.1
2013-08-27,17,448,398.32,53.78,4.6,0.0,23.52
2013-08-27,17,452,376.62,48.24,3.36,0.0,23.36
2013-08-27,17,454,345.04,54.22,3.47,0.0,23.28
2013-08-27,17,456,503.86,52.44,26.0,5.22,23.96
2013-08-27,17,458,500.98,56.44,4.5,0.0,22.94
2013-08-27,17,462,444.23,57.79,3.62,0.0,22.6
2013-08-27,18,413,475.0,48.95,100.01,0.0,23.23
2013-08-27,18,415,496.35,54.81,57.17,0.0,22.83
2013-08-27,18,417,364.71,54.7,70.53,0.0,23.04
2013-08-27,18,419,461.97,55.7,118.03,0.0,30.24
2013-08-27,18,421,352.56,55.64,189.73,0.0,22.67
2013-08-27,18,422,430.81,56.2,173.73,0.0,22.91
2013-08-27,18,423,366.1,50.6,4.03,2.77,24.2
2013-08-27,18,424,413.92,50.56,2.69,0.0,24.46
2013-08-27,18,442,467.33,51.47,5.07,0.0,24.12
2013-08-27,18,446,504.77,54.7,3.82,0.0,23.1
2013-08-27,18,448,395.19,53.99,4.96,0.0,23.53
2013-08-27,18,452,372.85,48.44,3.44,0.0,23.37
2013-08-27,18,454,346.04,54.4,3.38,0.0,23.31
2013-08-27,18,456,591.6,53.02,35.72,17.26,24.03
2013-08-27,18,458,500.1,56.48,6.49,0.0,22.94
2013-08-27,18,462,445.68,58.12,4.31,0.0,22.55
2013-08-27,19,413,,,,0.0,
2013-08-27,19,415,,,,0.0,
2013-08-27,19,417,,,,0.0,
2013-08-27,19,419,,,,0.0,
2013-08-27,19,421,,,,0.0,
2013-08-27,19,422,,,,0.0,
2013-08-27,19,423,,,,18.26,
2013-08-27,19,424,465.0,,,0.0,
2013-08-27,19,442,,,,0.0,
2013-08-27,19,446,,,,1.77,
2013-08-27,19,448,,,,0.0,
2013-08-27,19,452,,,,0.0,
2013-08-27,19,454,,54.64,3.33,0.0,23.4
2013-08-27,19,456,,,,18.49,
2013-08-27,19,458,,,,0.0,
2013-08-27,19,462,,,,0.0,
2013-08-27,20,413,,,,0.0,
2013-08-27,20,415,,,,27.82,
2013-08-27,20,417,,,,0.0,
2013-08-27,20,419,538.5,,,0.0,
2013-08-27,20,421,,,,0.0,
2013-08-27,20,422,,,,0.0,
2013-08-27,20,423,,,,7.25,
2013-08-27,20,424,,,,0.0,
2013-08-27,20,442,,51.39,4.14,0.0,24.28
2013-08-27,20,446,,,,0.0,
2013-08-27,20,448,,,,0.0,
2013-08-27,20,452,,,,0.0,
2013-08-27,20,454,,,,0.0,
2013-08-27,20,456,,,,25.36,
2013-08-27,20,458,,,,0.0,
2013-08-27,20,462,,,,0.0,
2013-08-27,21,413,,,,0.0,
2013-08-27,21,415,,,,29.64,
2013-08-27,21,417,,,,0.0,
2013-08-27,21,419,,,,5.1,
2013-08-27,21,421,,,,0.0,
2013-08-27,21,422,,,,0.0,
2013-08-27,21,423,,,,0.0,
2013-08-27,21,424,,,,0.0,
2013-08-27,21,442,,,,0.0,
2013-08-27,21,446,,,,0.0,
2013-08-27,21,448,,,,0.0,
2013-08-27,21,452,,,,0.0,
2013-08-27,21,454,,,,0.0,
2013-08-27,21,456,,,,0.48,
2013-08-27,21,458,,,,2.63,
2013-08-27,21,462,,,,0.0,
2013-08-27,22,413,,,,0.0,
2013-08-27,22,415,,,,29.47,
2013-08-27,22,417,,,,0.0,
2013-08-27,22,419,,,,0.0,
2013-08-27,22,421,408.15,,,0.0,
2013-08-27,22,422,,,,0.0,
2013-08-27,22,423,,,,0.0,
2013-08-27,22,424,,,,0.0,
2013-08-27,22,442,,,,0.0,
2013-08-27,22,446,,,,0.0,
2013-08-27,22,448,,54.89,4.0,0.0,23.71
2013-08-27,22,452,,,,0.0,
2013-08-27,22,454,,,,0.0,
2013-08-27,22,456,,,,1.85,
2013-08-27,22,458,,,,0.01,
2013-08-27,22,462,,,,0.0,
2013-08-27,23,413,570.18,48.04,92.76,0.0,24.43
2013-08-27,23,415,717.99,54.5,61.43,19.7,24.25
2013-08-27,23,417,446.31,55.42,59.67,0.0,23.63
2013-08-27,23,419,555.71,56.43,149.58,0.0,49.25
2013-08-27,23,421,419.63,57.33,187.48,0.0,23.0
2013-08-27,23,422,514.76,55.76,226.91,0.0,23.75
2013-08-27,23,423,453.46,52.14,3.65,0.0,24.37
2013-08-27,23,424,504.03,51.91,2.96,0.0,24.65
2013-08-27,23,442,559.42,52.18,5.02,0.0,24.48
2013-08-27,23,446,595.67,56.27,4.03,0.0,23.18
2013-08-27,23,448,478.28,55.55,4.66,0.0,23.61
2013-08-27,23,452,454.49,49.63,3.47,0.0,23.53
2013-08-27,23,454,432.36,55.63,3.54,0.0,23.52
2013-08-27,23,456,521.54,53.8,3.85,0.0,24.03
2013-08-27,23,458,595.9,58.3,6.39,0.0,22.99
2013-08-27,23,462,523.7,62.02,4.41,0.0,21.91
2013-08-28,0,413,552.23,47.71,132.48,0.0,24.7
2013-08-28,0,415,638.62,54.64,61.27,15.99,24.13
2013-08-28,0,417,429.07,55.61,52.27,0.0,23.66
2013-08-28,0,419,537.14,56.74,152.29,0.0,49.37
2013-08-28,0,421,419.05,57.05,174.52,0.0,23.12
2013-08-28,0,422,495.1,55.78,212.75,0.0,23.84
2013-08-28,0,423,436.45,52.41,3.58,0.0,24.35
2013-08-28,0,424,485.87,52.16,2.95,0.0,24.64
2013-08-28,0,442,539.94,52.47,4.41,0.0,24.47
2013-08-28,0,446,574.0,56.74,3.65,0.0,23.11
2013-08-28,0,448,460.69,56.03,4.1,0.0,23.54
2013-08-28,0,452,439.68,49.96,2.82,0.0,23.49
2013-08-28,0,454,415.87,56.0,3.21,0.0,23.47
2013-08-28,0,456,500.87,54.22,3.22,0.0,23.95
2013-08-28,0,458,571.51,58.46,4.55,0.0,22.96
2013-08-28,0,462,505.67,62.98,3.78,0.0,21.7
2013-08-28,1,413,517.42,46.74,217.8,0.0,25.11
2013-08-28,1,415,529.31,54.95,73.98,0.0,23.86
2013-08-28,1,417,393.09,55.54,53.7,0.0,23.73
2013-08-28,1,419,496.05,56.74,179.9,0.0,58.7
2013-08-28,1,421,382.89,56.73,177.78,0.0,23.24
2013-08-28,1,422,454.88,55.37,215.05,0.0,24.07
2013-08-28,1,423,404.82,52.59,3.51,0.0,24.33
2013-08-28,1,424,454.42,52.34,2.92,0.0,24.62
2013-08-28,1,442,499.8,52.67,4.74,0.0,24.43
2013-08-28,1,446,532.85,57.05,3.49,0.0,23.05
2013-08-28,1,448,430.14,56.34,4.18,0.0,23.49
2013-08-28,1,452,409.24,50.2,2.76,0.0,23.44
2013-08-28,1,454,386.4,56.31,3.17,0.0,23.43
2013-08-28,1,456,466.39,54.56,3.11,0.0,23.87
2013-08-28,1,458,526.02,58.48,4.48,0.0,22.92
2013-08-28,1,462,470.68,63.65,3.7,0.0,21.53
2013-08-28,2,413,467.85,46.52,34.67,0.0,25.22
2013-08-28,2,415,471.98,55.59,29.84,0.0,23.7
2013-08-28,2,417,349.21,55.72,21.31,0.0,23.77
2013-08-28,2,419,444.92,57.05,89.41,0.0,81.11
2013-08-28,2,421,332.89,56.91,81.68,0.0,23.29
2013-08-28,2,422,405.8,55.12,105.71,0.0,24.22
2013-08-28,2,423,361.06,52.87,3.67,0.0,24.29
2013-08-28,2,424,407.81,52.61,2.82,0.0,24.59
2013-08-28,2,442,451.08,53.14,4.53,0.0,24.34
2013-08-28,2,446,480.93,57.51,4.62,0.0,22.99
2013-08-28,2,448,384.6,56.72,4.25,0.0,23.45
2013-08-28,2,452,365.92,50.49,2.77,0.0,23.41
2013-08-28,2,454,342.18,56.7,3.35,0.0,23.37
2013-08-28,2,456,418.44,55.03,3.05,0.0,23.8
2013-08-28,2,458,476.46,58.9,3.9,0.0,22.94
2013-08-28,2,462,422.15,64.31,3.4,0.0,21.52
2013-08-28,3,413,460.77,47.34,3.86,0.0,24.92
2013-08-28,3,415,467.63,56.45,3.84,0.0,23.48
2013-08-28,3,417,344.56,56.64,3.44,0.0,23.56
2013-08-28,3,419,443.75,57.36,25.66,0.0,57.15
2013-08-28,3,421,326.47,57.74,18.34,0.0,23.1
2013-08-28,3,422,399.42,56.1,27.67,0.0,23.96
2013-08-28,3,423,342.93,53.34,3.47,0.0,24.25
2013-08-28,3,424,388.15,53.03,2.84,0.0,24.57
2013-08-28,3,442,441.09,53.84,4.0,0.0,24.22
2013-08-28,3,446,471.12,58.09,3.43,0.0,22.96
2013-08-28,3,448,371.54,57.21,4.08,0.0,23.43
2013-08-28,3,452,350.28,50.91,2.79,0.0,23.38
2013-08-28,3,454,325.76,57.21,3.3,0.0,23.33
2013-08-28,3,456,406.83,55.55,3.28,0.0,23.77
2013-08-28,3,458,477.06,59.33,4.79,0.0,22.98
2013-08-28,3,462,423.57,64.54,3.76,0.0,21.64
2013-08-28,4,413,454.24,48.34,3.88,0.0,24.6
2013-08-28,4,415,466.52,57.24,3.87,0.0,23.32
2013-08-28,4,417,345.44,57.32,3.35,0.0,23.44
2013-08-28,4,419,443.74,58.1,25.2,0.0,79.44
2013-08-28,4,421,328.5,58.23,18.22,0.0,23.05
2013-08-28,4,422,400.89,57.31,27.59,0.0,23.63
2013-08-28,4,423,339.61,53.81,3.46,0.0,24.22
2013-08-28,4,424,384.59,53.45,2.82,0.0,24.54
2013-08-28,4,442,441.9,54.49,3.92,0.0,24.11
2013-08-28,4,446,469.39,58.66,3.25,0.0,22.92
2013-08-28,4,448,368.5,57.7,4.06,0.0,23.4
2013-08-28,4,452,346.88,51.36,2.79,0.0,23.36
2013-08-28,4,454,323.09,57.73,3.34,0.0,23.29
2013-08-28,4,456,403.54,56.08,3.34,0.0,23.74
2013-08-28,4,458,477.92,59.6,5.85,0.0,23.0
2013-08-28,4,462,426.37,64.04,4.36,0.0,22.06
2013-08-28,5,413,457.4,49.05,3.88,0.0,24.31
2013-08-28,5,415,469.85,57.49,3.82,0.0,23.25
2013-08-28,5,417,347.43,57.52,3.42,0.0,23.38
2013-08-28,5,419,445.31,58.27,25.03,0.0,60.86
2013-08-28,5,421,330.44,58.16,18.14,0.0,23.08
2013-08-28,5,422,404.8,58.07,27.58,0.0,23.39
2013-08-28,5,423,339.88,54.07,3.55,0.0,24.19
2013-08-28,5,424,385.52,53.67,2.82,0.0,24.51
2013-08-28,5,442,445.49,54.83,3.98,0.0,24.03
2013-08-28,5,446,474.06,58.9,3.22,0.0,22.87
2013-08-28,5,448,369.68,57.96,4.1,0.0,23.37
2013-08-28,5,452,348.21,51.59,2.76,0.0,23.33
2013-08-28,5,454,324.24,58.01,3.2,0.0,23.26
2013-08-28,5,456,406.41,56.3,3.28,0.0,23.7
2013-08-28,5,458,471.02,60.61,5.02,0.0,22.47
2013-08-28,5,462,422.14,62.44,4.03,0.0,22.52
2013-08-28,6,413,455.86,49.33,3.8,0.0,24.08
2013-08-28,6,415,470.25,57.53,3.84,0.0,23.15
2013-08-28,6,417,349.59,57.45,3.43,0.0,23.31
2013-08-28,6,419,448.52,58.16,25.07,0.0,69.37
2013-08-28,6,421,334.39,58.03,18.2,0.0,23.03
2013-08-28,6,422,407.14,58.34,27.58,0.0,23.21
2013-08-28,6,423,343.65,54.06,3.5,0.0,24.17
2013-08-28,6,424,389.27,53.66,2.88,0.0,24.48
2013-08-28,6,442,448.6,54.84,4.02,0.0,23.96
2013-08-28,6,446,474.27,58.75,3.26,0.0,22.83
2013-08-28,6,448,374.17,57.94,3.97,0.0,23.33
2013-08-28,6,452,350.45,51.57,2.76,0.0,23.3
2013-08-28,6,454,325.84,58.06,3.24,0.0,23.22
2013-08-28,6,456,408.26,56.34,3.09,0.0,23.59
2013-08-28,6,458,460.67,63.13,3.7,0.0,21.52
2013-08-28,6,462,424.12,61.85,3.33,0.0,22.51
2013-08-28,7,413,450.67,49.61,3.76,0.0,23.89
2013-08-28,7,415,466.59,57.6,3.86,0.0,23.05
2013-08-28,7,417,344.94,57.45,3.46,0.0,23.23
2013-08-28,7,419,444.43,58.11,25.11,0.0,62.29
2013-08-28,7,421,329.31,57.95,18.29,0.0,22.96
2013-08-28,7,422,402.44,58.56,27.53,0.0,23.07
2013-08-28,7,423,340.47,53.99,3.46,0.0,24.14
2013-08-28,7,424,385.95,53.61,2.87,0.0,24.45
2013-08-28,7,442,441.72,54.89,4.01,0.0,23.87
2013-08-28,7,446,469.92,58.68,3.3,0.0,22.79
2013-08-28,7,448,370.0,57.86,4.08,0.0,23.3
2013-08-28,7,452,347.76,51.49,2.77,0.0,23.26
2013-08-28,7,454,321.74,58.04,3.28,0.0,23.19
2013-08-28,7,456,401.41,56.47,3.18,0.0,23.46
2013-08-28,7,458,453.49,64.77,3.63,0.0,21.04
2013-08-28,7,462,418.05,61.62,3.32,0.0,22.47
2013-08-28,8,413,448.89,49.87,3.81,0.0,23.68
2013-08-28,8,415,464.72,57.63,3.89,0.0,22.95
2013-08-28,8,417,342.98,57.42,3.45,0.0,23.15
2013-08-28,8,419,439.7,58.05,25.08,0.0,50.63
2013-08-28,8,421,326.18,57.89,18.23,0.0,22.88
2013-08-28,8,422,398.2,58.65,27.49,0.0,22.96
2013-08-28,8,423,338.52,53.87,3.51,0.0,24.1
2013-08-28,8,424,383.44,53.53,2.91,0.0,24.4
2013-08-28,8,442,438.76,54.85,3.88,0.0,23.8
2013-08-28,8,446,466.75,58.57,3.26,0.0,22.73
2013-08-28,8,448,366.7,57.74,4.07,0.0,23.26
2013-08-28,8,452,344.25,51.39,2.8,0.0,23.21
2013-08-28,8,454,319.95,57.99,3.28,0.0,23.14
2013-08-28,8,456,398.83,56.53,3.32,0.0,23.36
2013-08-28,8,458,450.76,65.57,4.85,0.0,20.77
2013-08-28,8,462,417.82,61.42,3.88,0.0,22.42
2013-08-28,9,413,445.6,50.23,3.74,0.0,23.5
2013-08-28,9,415,460.32,57.76,3.82,0.0,22.84
2013-08-28,9,417,341.82,57.5,3.43,0.0,23.07
2013-08-28,9,419,437.28,58.09,25.16,0.0,57.52
2013-08-28,9,421,322.95,57.92,18.26,0.0,22.8
2013-08-28,9,422,395.91,58.81,27.5,0.0,22.86
2013-08-28,9,423,337.62,53.81,3.41,0.0,24.06
2013-08-28,9,424,382.19,53.52,2.81,0.0,24.35
2013-08-28,9,442,437.41,54.93,3.95,0.0,23.73
2013-08-28,9,446,465.59,58.56,3.23,0.0,22.69
2013-08-28,9,448,366.12,57.7,4.05,0.0,23.22
2013-08-28,9,452,343.04,51.35,2.84,0.0,23.17
2013-08-28,9,454,318.63,57.99,3.28,0.0,23.09
2013-08-28,9,456,396.72,56.64,3.37,0.0,23.27
2013-08-28,9,458,447.67,66.07,5.79,0.0,20.66
2013-08-28,9,462,416.22,61.34,4.37,0.0,22.38
2013-08-28,10,413,442.9,50.62,3.67,0.0,23.36
2013-08-28,10,415,458.75,57.97,3.63,0.0,22.75
2013-08-28,10,417,340.38,57.64,3.43,0.0,23.01
2013-08-28,10,419,433.58,58.22,25.11,0.0,57.46
2013-08-28,10,421,319.42,57.99,18.3,0.0,22.75
2013-08-28,10,422,398.03,59.01,27.58,0.0,22.8
2013-08-28,10,423,334.77,53.84,3.39,0.0,24.02
2013-08-28,10,424,381.91,53.58,2.84,0.0,24.31
2013-08-28,10,442,435.31,55.07,3.95,0.0,23.68
2013-08-28,10,446,462.17,58.59,3.3,0.0,22.68
2013-08-28,10,448,364.66,57.73,4.05,0.0,23.2
2013-08-28,10,452,340.71,51.37,2.8,0.0,23.15
2013-08-28,10,454,318.49,58.05,3.3,0.0,23.06
2013-08-28,10,456,395.08,56.82,3.31,0.0,23.22
2013-08-28,10,458,446.86,66.32,4.69,0.0,20.64
2013-08-28,10,462,416.16,61.37,3.92,0.0,22.36
2013-08-28,11,413,440.8,50.94,3.82,0.0,23.23
2013-08-28,11,415,457.9,58.19,3.68,0.0,22.68
2013-08-28,11,417,338.34,57.77,3.46,0.0,22.95
2013-08-28,11,419,429.85,58.34,25.27,0.0,58.18
2013-08-28,11,421,319.67,58.07,18.21,0.0,22.7
2013-08-28,11,422,395.29,59.17,27.48,0.0,22.74
2013-08-28,11,423,334.78,53.9,3.33,0.0,23.98
2013-08-28,11,424,379.91,53.65,2.86,0.0,24.27
2013-08-28,11,442,434.21,55.18,4.0,0.0,23.64
2013-08-28,11,446,463.55,58.64,3.36,0.0,22.65
2013-08-28,11,448,363.69,57.75,4.0,0.0,23.19
2013-08-28,11,452,340.95,51.43,2.72,0.0,23.13
2013-08-28,11,454,315.47,58.11,3.28,0.0,23.04
2013-08-28,11,456,394.31,56.9,3.2,0.0,23.19
2013-08-28,11,458,445.64,66.4,3.66,0.0,20.62
2013-08-28,11,462,414.4,61.39,3.3,0.0,22.33
2013-08-28,12,413,441.03,51.19,3.74,0.0,23.1
2013-08-28,12,415,457.46,58.31,3.89,0.0,22.6
2013-08-28,12,417,337.22,57.83,3.48,0.0,22.89
2013-08-28,12,419,431.63,58.4,25.16,0.0,62.77
2013-08-28,12,421,320.38,58.06,18.18,0.0,22.65
2013-08-28,12,422,394.95,59.2,27.64,0.0,22.71
2013-08-28,12,423,334.84,53.92,3.42,0.0,23.94
2013-08-28,12,424,380.99,53.68,2.78,0.0,24.22
2013-08-28,12,442,436.76,55.22,3.92,0.0,23.59
2013-08-28,12,446,463.7,58.6,3.32,0.0,22.62
2013-08-28,12,448,363.39,57.71,4.04,0.0,23.17
2013-08-28,12,452,339.61,51.39,2.74,0.0,23.11
2013-08-28,12,454,317.05,58.11,3.25,0.0,23.01
2013-08-28,12,456,393.3,56.99,3.15,0.0,23.16
2013-08-28,12,458,459.01,64.29,3.79,0.0,21.7
2013-08-28,12,462,415.65,61.33,3.25,0.0,22.32
2013-08-28,13,413,443.91,51.23,4.7,0.0,23.07
2013-08-28,13,415,461.81,58.4,4.57,0.0,22.51
2013-08-28,13,417,340.46,57.86,4.32,0.0,22.83
2013-08-28,13,419,435.26,58.41,26.87,0.0,45.7
2013-08-28,13,421,324.62,58.0,20.21,0.0,22.62
2013-08-28,13,422,400.97,59.07,29.52,0.0,22.7
2013-08-28,13,423,336.82,53.91,3.46,0.0,23.89
2013-08-28,13,424,384.42,53.69,2.86,0.0,24.17
2013-08-28,13,442,440.09,55.18,19.16,1.53,23.58
2013-08-28,13,446,469.51,58.43,24.15,1.37,22.65
2013-08-28,13,448,368.78,57.55,26.6,0.0,23.18
2013-08-28,13,452,343.63,51.33,2.76,0.0,23.08
2013-08-28,13,454,319.96,58.07,3.24,0.0,22.98
2013-08-28,13,456,399.54,56.72,3.13,0.0,23.26
2013-08-28,13,458,478.11,59.51,3.84,0.0,22.96
2013-08-28,13,462,419.73,61.11,3.31,0.0,22.37
2013-08-28,14,413,443.96,51.24,20.98,0.0,23.19
2013-08-28,14,415,461.12,58.74,14.86,0.0,22.48
2013-08-28,14,417,341.39,58.15,19.2,0.0,22.8
2013-08-28,14,419,435.84,58.69,52.17,0.0,55.73
2013-08-28,14,421,324.84,58.24,52.04,0.0,22.6
2013-08-28,14,422,399.28,59.26,60.4,0.0,22.72
2013-08-28,14,423,337.1,54.14,3.55,0.0,23.85
2013-08-28,14,424,382.2,53.92,2.93,0.0,24.13
2013-08-28,14,442,437.07,55.44,4.02,0.0,23.54
2013-08-28,14,446,467.26,58.67,3.23,0.0,22.63
2013-08-28,14,448,366.84,57.65,4.12,0.0,23.2
2013-08-28,14,452,344.21,51.52,2.77,0.0,23.07
2013-08-28,14,454,318.95,58.25,3.28,0.0,22.96
2013-08-28,14,456,399.62,56.68,3.17,0.0,23.33
2013-08-28,14,458,478.04,59.03,3.8,0.0,22.97
2013-08-28,14,462,418.47,60.76,3.34,0.0,22.63
2013-08-28,15,413,445.65,51.21,58.39,0.0,23.18
2013-08-28,15,415,465.67,58.74,38.1,0.0,22.53
2013-08-28,15,417,343.54,58.09,53.36,0.0,22.87
2013-08-28,15,419,437.06,58.65,107.12,0.0,60.43
2013-08-28,15,421,329.4,58.23,119.59,0.0,22.65
2013-08-28,15,422,402.45,59.12,127.36,0.0,22.78
2013-08-28,15,423,339.1,54.25,3.59,0.0,23.83
2013-08-28,15,424,385.75,54.0,2.85,0.0,24.12
2013-08-28,15,442,440.67,55.48,4.6,0.0,23.54
2013-08-28,15,446,470.22,58.72,3.58,0.0,22.61
2013-08-28,15,448,369.8,57.7,4.1,0.0,23.18
2013-08-28,15,452,346.8,51.55,2.79,0.0,23.07
2013-08-28,15,454,322.47,58.27,3.28,0.0,22.97
2013-08-28,15,456,402.12,56.62,3.17,0.0,23.35
2013-08-28,15,458,479.14,58.84,3.84,0.0,22.94
2013-08-28,15,462,421.0,60.34,3.34,0.0,22.71
2013-08-28,16,413,454.78,51.25,97.76,0.0,23.19
2013-08-28,16,415,472.63,58.56,62.45,0.0,22.67
2013-08-28,16,417,347.81,57.84,78.73,0.0,23.02
2013-08-28,16,419,445.89,58.39,166.54,0.0,43.57
2013-08-28,16,421,361.04,58.01,199.12,1.38,22.82
2013-08-28,16,422,409.59,58.85,192.68,0.0,22.93
2013-08-28,16,423,344.43,54.32,3.67,0.0,23.82
2013-08-28,16,424,390.69,54.06,2.91,0.0,24.12
2013-08-28,16,442,446.31,55.61,4.9,0.0,23.52
2013-08-28,16,446,477.65,58.79,3.69,0.0,22.61
2013-08-28,16,448,375.29,57.8,4.13,0.0,23.16
2013-08-28,16,452,353.73,51.6,2.79,0.0,23.07
2013-08-28,16,454,328.62,58.33,3.29,0.0,22.97
2013-08-28,16,456,408.98,56.66,3.18,0.0,23.35
2013-08-28,16,458,489.28,58.81,4.08,0.0,22.95
2013-08-28,16,462,428.89,60.3,3.44,0.0,22.7
2013-08-28,17,413,587.72,51.24,117.7,16.74,23.52
2013-08-28,17,415,486.72,58.42,47.46,0.0,22.79
2013-08-28,17,417,360.01,57.7,67.39,0.0,23.14
2013-08-28,17,419,461.85,58.16,139.72,0.0,63.81
2013-08-28,17,421,616.71,58.27,184.69,0.0,23.31
2013-08-28,17,422,426.09,58.68,171.53,0.0,23.05
2013-08-28,17,423,358.57,54.47,3.75,0.0,23.82
2013-08-28,17,424,406.0,54.18,2.82,0.0,24.13
2013-08-28,17,442,463.82,55.79,4.96,0.0,23.53
2013-08-28,17,446,495.83,58.97,3.62,0.0,22.62
2013-08-28,17,448,390.76,57.97,4.26,0.0,23.15
2013-08-28,17,452,368.63,51.73,3.06,0.0,23.07
2013-08-28,17,454,342.87,58.47,3.28,0.0,22.97
2013-08-28,17,456,424.93,56.83,3.4,0.0,23.35
2013-08-28,17,458,515.87,59.07,7.54,4.66,22.94
2013-08-28,17,462,446.74,60.88,3.63,0.0,22.52
2013-08-28,18,413,618.22,50.75,122.8,11.44,23.74
